support_id,support_depth,support_families,support_columns,support_values,support_definition,support_query_json,complement_definition,failure_predicate,failure_mode,metric,minimum_effect,expected_direction,threshold_basis,n_site_rows,n_complement_rows,n_site_clusters,n_complement_clusters,n_shared_clusters,site_class_counts_json,complement_class_counts_json,site_class_means_json,complement_class_means_json,site_loss,complement_loss,site_relative_contrast,site_balanced_accuracy,complement_balanced_accuracy,registry_threshold,threshold_crossed,predicate_semantics_pass,transition_midpoint_smd,predictor_missing_fraction_smd,matching_variables,exposure_normalization,complement_admissible,initial_status,matching_check_json,candidate_test_id,record_id,relation,carrier,subclass,confirmation_eligible,permutation_p,permutation_count,permutation_method,point_estimate,independent_cluster_count,loo_successful_count,loo_min,loo_max,direction_consistency,bootstrap_requested,bootstrap_successful_count,bootstrap_ci_low,bootstrap_ci_high,bootstrap_positive_share,resampling_unit,uncertainty_method,resampling_selected,resampling_selection_status,effect_pass,resampling_design_eligible,permutation_q_record_predicate,permutation_q_global,cluster_sensitivity_pass,multiplicity_pass,admissible_control_count,alternative_control_count,median_control_site_relative_contrast,median_control_adjusted_contrast,positive_control_adjusted_share,control_robustness_pass,control_robustness_status,eligible_control_records_json,candidate_status,fl_maturity,candidate_id,support_dominance_status,support_relationship,equivalent_or_overlapping_supports,preferred_support_reason
8eb760d133ac749e3327,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",NOT (scale_band:scale_band=early) within same record and discovery partition,relation_separation_attenuation,attenuation,margin_loss,0.1,site_greater_than_complement,predeclared minimum true-class-margin attenuation,24,36,3,4,3,"{""C"": 6, ""Cp2"": 18}","{""C"": 18, ""Cp2"": 18}","{""C"": 0.2621119961137921, ""Cp2"": -0.5015070187436799}","{""C"": -0.7911522476107583, ""Cp2"": -0.9776909456360756}",-0.11969751131494388,-0.884421596623417,0.7647240853084731,0.33333333333333337,1.0,0.9,True,True,-3.100127858841508,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",e421bd5b398d1f2d47d106d4,C_vs_Cp2__geometry_scores_only,C_vs_Cp2,geometry_scores_only,C1_contrast-limited,False,0.0033222591362126247,300,within_object_class_support_label_permutation,0.7647240853084731,4,3,0.7568627242915118,0.847553346420789,1.0,300,199,0.7163369844225261,1.0909592869209572,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap,True,selected_by_outcome_blind_record_predicate_top_k,True,True,0.09136212624584718,0.7940199335548174,True,True,8.0,8.0,0.4043689083069687,0.36035517700150443,1.0,True,control_adjusted_signal,"[""C_vs_Cp2__no_window"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__geometry_scores_only"", ""Cp2_vs_Cp3__geometry_scores_only"", ""three_way__geometry_scores_only""]",fl2_candidate_nominated_contrast_limited,FL2,OBS084B-0f82f9c3b220ffa08e45,non_dominated,no stricter nominated support found,[],narrowest surviving predeclared support under depth cap
8eb760d133ac749e3327,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",NOT (scale_band:scale_band=early) within same record and discovery partition,local_criterion_breach,threshold_breach,misclassification_loss,0.1,site_greater_than_complement,registry threshold crossed locally while complement remains above threshold,24,36,3,4,3,"{""C"": 6, ""Cp2"": 18}","{""C"": 18, ""Cp2"": 18}","{""C"": 1.0, ""Cp2"": 0.3333333333333333}","{""C"": 0.0, ""Cp2"": 0.0}",0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,1.0,0.9,True,True,-3.100127858841508,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",0b21570033e11cb5cbfbabc0,C_vs_Cp2__geometry_scores_only,C_vs_Cp2,geometry_scores_only,C1_contrast-limited,False,0.0033222591362126247,300,within_object_class_support_label_permutation,0.6666666666666666,4,3,0.6666666666666666,0.75,1.0,300,202,0.625,1.0,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap,True,selected_by_outcome_blind_record_predicate_top_k,True,True,0.18272425249169436,0.7940199335548174,True,True,8.0,8.0,0.15277777777777776,0.5138888888888888,1.0,True,control_adjusted_signal,"[""C_vs_Cp2__no_window"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__geometry_scores_only"", ""Cp2_vs_Cp3__geometry_scores_only"", ""three_way__geometry_scores_only""]",fl2_candidate_nominated_contrast_limited,FL2,OBS084B-34d66eb07912a939e6bf,non_dominated,no stricter nominated support found,[],narrowest surviving predeclared support under depth cap
114bd7932e0008f8ef79,2,scale_band|seam_relative,scale_band|seam_relative_region,early|near,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,relation_separation_attenuation,attenuation,margin_loss,0.1,site_greater_than_complement,predeclared minimum true-class-margin attenuation,15,45,3,4,3,"{""C"": 5, ""Cp2"": 10}","{""C"": 19, ""Cp2"": 26}","{""C"": 0.2621119961137921, ""Cp2"": -0.6238862186586612}","{""C"": -0.7357172874147294, ""Cp2"": -0.7841038912403455}",-0.18088711127243456,-0.7599105893275375,0.5790234780551029,0.4,0.8967611336032388,0.9,False,True,-1.6797483745526034,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",381a83b9568879c21e7e074c,C_vs_Cp2__geometry_scores_only,C_vs_Cp2,geometry_scores_only,C1_contrast-limited,False,0.0033222591362126247,300,within_object_class_support_label_permutation,0.5790234780551029,4,3,0.5370641431569443,0.6044564711975013,1.0,300,201,0.5201214152094978,0.9618568120034815,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap,True,selected_by_outcome_blind_record_predicate_top_k,True,True,0.09136212624584718,0.7940199335548174,True,True,8.0,8.0,0.4268503193235315,0.1521731587315714,0.75,True,control_adjusted_signal,"[""C_vs_Cp2__no_window"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__geometry_scores_only"", ""Cp2_vs_Cp3__geometry_scores_only"", ""three_way__geometry_scores_only""]",fl2_candidate_nominated_contrast_limited,FL2,OBS084B-2f8f8e8bd729832e4f1c,non_dominated,no stricter nominated support found,[],narrowest surviving predeclared support under depth cap
8eb760d133ac749e3327,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",NOT (scale_band:scale_band=early) within same record and discovery partition,relation_separation_attenuation,attenuation,margin_loss,0.1,site_greater_than_complement,predeclared minimum true-class-margin attenuation,24,36,3,4,3,"{""C"": 6, ""Cp2"": 18}","{""C"": 18, ""Cp2"": 18}","{""C"": 0.5670630708423773, ""Cp2"": -0.9477355145825987}","{""C"": -0.8076431078183701, ""Cp2"": -0.9703698154148456}",-0.19033622187011073,-0.8890064616166078,0.698670239746497,0.5833333333333333,1.0,0.9,True,True,-3.100127858841508,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",442e3e5bd623624d6c783207,C_vs_Cp2__no_window,C_vs_Cp2,no_window,C1_contrast-limited,False,0.006644518272425249,300,within_object_class_support_label_permutation,0.698670239746497,4,3,0.6707283977397742,0.6824370383975789,1.0,300,200,0.6033220426587014,0.7066373126445071,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap,True,selected_by_outcome_blind_record_predicate_top_k,True,True,0.18272425249169436,1.0,True,True,8.0,8.0,0.46836679974392614,0.23030344000257086,0.875,True,control_adjusted_signal,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__no_window"", ""Cp2_vs_Cp3__no_window"", ""three_way__no_window""]",fl2_candidate_nominated_contrast_limited,FL2,OBS084B-6fadbc9c78322cdb275d,dominated_by_stricter_support,proper predeclared refinement also survives with equivalent effect,"[""OBS084B-7ec663ae1af7424b1b72""]",retain stricter surviving support(s)
8eb760d133ac749e3327,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",NOT (scale_band:scale_band=early) within same record and discovery partition,log_loss_attenuation,attenuation,log_loss,0.1,site_greater_than_complement,predeclared minimum class-balanced log-loss increase,24,36,3,4,3,"{""C"": 6, ""Cp2"": 18}","{""C"": 18, ""Cp2"": 18}","{""C"": 2.1280233888557536, ""Cp2"": 0.02648596462661816}","{""C"": 0.11322119294591193, ""Cp2"": 0.014981376611680471}",1.077254676741186,0.0641012847787962,1.0131533919623896,0.5833333333333333,1.0,0.9,True,True,-3.100127858841508,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",a0f7aa77ce31a40442a17d67,C_vs_Cp2__no_window,C_vs_Cp2,no_window,C1_contrast-limited,False,0.0033222591362126247,300,within_object_class_support_label_permutation,1.0131533919623896,4,3,0.9967439806863571,1.0026765870919572,1.0,300,198,0.9533275285540334,1.0171915077613474,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap,True,selected_by_outcome_blind_record_predicate_top_k,True,True,0.09136212624584718,0.7940199335548174,True,True,8.0,8.0,0.5186678558203657,0.49448553614202395,0.625,True,control_adjusted_signal,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__no_window"", ""Cp2_vs_Cp3__no_window"", ""three_way__no_window""]",fl2_candidate_nominated_contrast_limited,FL2,OBS084B-930d531fe8effb4bbdcb,dominated_by_stricter_support,proper predeclared refinement also survives with equivalent effect,"[""OBS084B-51b6faee33ac6cc790bd""]",retain stricter surviving support(s)
114bd7932e0008f8ef79,2,scale_band|seam_relative,scale_band|seam_relative_region,early|near,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,relation_separation_attenuation,attenuation,margin_loss,0.1,site_greater_than_complement,predeclared minimum true-class-margin attenuation,15,45,3,4,3,"{""C"": 5, ""Cp2"": 10}","{""C"": 19, ""Cp2"": 26}","{""C"": 0.8253822716122521, ""Cp2"": -0.9449413048358155}","{""C"": -0.8032688880914557, ""Cp2"": -0.9644801112152245}",-0.05977951661178171,-0.8838744996533401,0.8240949830415584,0.5,1.0,0.9,True,True,-1.6797483745526034,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",1895f3a26999e77ddb06682a,C_vs_Cp2__no_window,C_vs_Cp2,no_window,C1_contrast-limited,False,0.0033222591362126247,300,within_object_class_support_label_permutation,0.8240949830415584,4,3,0.7988735637095256,0.8080057027142926,1.0,300,205,0.7237564801345948,0.8316953075316886,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap,True,selected_by_outcome_blind_record_predicate_top_k,True,True,0.18272425249169436,0.7940199335548174,True,True,8.0,8.0,0.4658938150188089,0.3582011680227495,1.0,True,control_adjusted_signal,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__no_window"", ""Cp2_vs_Cp3__no_window"", ""three_way__no_window""]",fl2_candidate_nominated_contrast_limited,FL2,OBS084B-7ec663ae1af7424b1b72,non_dominated,no stricter nominated support found,[],narrowest surviving predeclared support under depth cap
114bd7932e0008f8ef79,2,scale_band|seam_relative,scale_band|seam_relative_region,early|near,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,local_criterion_breach,threshold_breach,misclassification_loss,0.1,site_greater_than_complement,registry threshold crossed locally while complement remains above threshold,15,45,3,4,3,"{""C"": 5, ""Cp2"": 10}","{""C"": 19, ""Cp2"": 26}","{""C"": 1.0, ""Cp2"": 0.0}","{""C"": 0.0, ""Cp2"": 0.0}",0.5,0.0,0.5,0.5,1.0,0.9,True,True,-1.6797483745526034,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",9a1b8537bb0aac4dd2f70530,C_vs_Cp2__no_window,C_vs_Cp2,no_window,C1_contrast-limited,False,0.0033222591362126247,300,within_object_class_support_label_permutation,0.5,4,3,0.5,0.5,1.0,300,209,0.5,0.5,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap,True,selected_by_outcome_blind_record_predicate_top_k,True,True,0.18272425249169436,0.7940199335548174,True,True,8.0,8.0,0.15526315789473683,0.3447368421052632,1.0,True,control_adjusted_signal,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__no_window"", ""Cp2_vs_Cp3__no_window"", ""three_way__no_window""]",fl2_candidate_nominated_contrast_limited,FL2,OBS084B-f4375eb30e72ed220004,non_dominated,no stricter nominated support found,[],narrowest surviving predeclared support under depth cap
114bd7932e0008f8ef79,2,scale_band|seam_relative,scale_band|seam_relative_region,early|near,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,log_loss_attenuation,attenuation,log_loss,0.1,site_greater_than_complement,predeclared minimum class-balanced log-loss increase,15,45,3,4,3,"{""C"": 5, ""Cp2"": 10}","{""C"": 19, ""Cp2"": 26}","{""C"": 2.5239898805841294, ""Cp2"": 0.02791733006049433}","{""C"": 0.11506170543369941, ""Cp2"": 0.01797072468017047}",1.275953605322312,0.06651621505693495,1.209437390265377,0.5,1.0,0.9,True,True,-1.6797483745526034,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",abf87c205565392f1e00275c,C_vs_Cp2__no_window,C_vs_Cp2,no_window,C1_contrast-limited,False,0.0033222591362126247,300,within_object_class_support_label_permutation,1.209437390265377,4,3,1.1946041201397117,1.1992400614850638,1.0,300,206,1.1520926500592776,1.2132972159523072,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap,True,selected_by_outcome_blind_record_predicate_top_k,True,True,0.09136212624584718,0.7940199335548174,True,True,8.0,8.0,0.522923366056353,0.686514024209024,0.625,True,control_adjusted_signal,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__no_window"", ""Cp2_vs_Cp3__no_window"", ""three_way__no_window""]",fl2_candidate_nominated_contrast_limited,FL2,OBS084B-51b6faee33ac6cc790bd,non_dominated,no stricter nominated support found,[],narrowest surviving predeclared support under depth cap
114bd7932e0008f8ef79,2,scale_band|seam_relative,scale_band|seam_relative_region,early|near,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,relation_separation_attenuation,attenuation,margin_loss,0.1,site_greater_than_complement,predeclared minimum true-class-margin attenuation,15,45,3,4,3,"{""C"": 5, ""Cp2"": 10}","{""C"": 19, ""Cp2"": 26}","{""C"": 0.11090983866766324, ""Cp2"": -0.8638502075149974}","{""C"": -0.8682230071939356, ""Cp2"": -0.9276488695434948}",-0.3764701844236671,-0.8979359383687152,0.5214657539450481,0.9,1.0,0.9,False,True,-1.6797483745526034,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",5664a919a73350d749e027dc,C_vs_Cp2__stability_plus_geometry,C_vs_Cp2,stability_plus_geometry,C1_contrast-limited,False,0.0033222591362126247,300,within_object_class_support_label_permutation,0.5214657539450481,4,3,0.5028195469466459,0.5281294554026414,1.0,300,223,0.48548356282127636,0.5990020316837028,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap,True,selected_by_outcome_blind_record_predicate_top_k,True,True,0.18272425249169436,0.7940199335548174,True,True,8.0,8.0,0.4668970970733646,0.05456865687168355,0.5,True,control_adjusted_signal,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__no_window"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__stability_plus_geometry"", ""Cp2_vs_Cp3__stability_plus_geometry"", ""three_way__stability_plus_geometry""]",fl2_candidate_nominated_contrast_limited,FL2,OBS084B-c811fbc12bffe9acee2f,non_dominated,no stricter nominated support found,[],narrowest surviving predeclared support under depth cap
114bd7932e0008f8ef79,2,scale_band|seam_relative,scale_band|seam_relative_region,early|near,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,relation_separation_attenuation,attenuation,margin_loss,0.1,site_greater_than_complement,predeclared minimum true-class-margin attenuation,15,45,3,4,3,"{""C"": 5, ""Cp2"": 10}","{""C"": 19, ""Cp2"": 26}","{""C"": 0.822218510276452, ""Cp2"": -0.9549201103465977}","{""C"": -0.7486661173338076, ""Cp2"": -0.9742300869398014}",-0.06635080003507288,-0.8614481021368046,0.7950973021017317,0.5,0.9473684210526316,0.9,True,True,-1.6797483745526034,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",d8f6ea73b30a1dc858090fcd,C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,0.0033222591362126247,300,within_object_class_support_label_permutation,0.7950973021017317,4,3,0.7623560042736941,0.7696000043855689,1.0,300,197,0.6551067145836229,0.8011866368324444,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap,True,selected_by_outcome_blind_record_predicate_top_k,True,True,0.18272425249169436,0.7940199335548174,True,True,8.0,8.0,0.4961527696426099,0.2989445324591218,0.875,True,control_adjusted_signal,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__no_window"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp3__strict_numeric_all"", ""Cp2_vs_Cp3__strict_numeric_all"", ""three_way__strict_numeric_all""]",fl2_candidate_nominated_contrast_limited,FL2,OBS084B-590dc8c788380700d526,non_dominated,no stricter nominated support found,[],narrowest surviving predeclared support under depth cap
